filePath,Class_Description,XMin,XMax,YMin,YMax
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-73aec154c3f28376.png,Bread,0.000625,0.113125,0.4325,0.551667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-71b4b2c576ab6589.png,Juice,0.161,0.259,0.749625,0.9880059999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-4a574bb6d97c1eb7.png,Taco,0.131875,0.65,0.244167,0.8925
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-7c605e996248fe7b.png,Muffin,0.0015630000000000002,0.492188,0.27877199999999996,0.997442
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-GN-6780.png,Cookie,0.384375,0.890625,0.007812,0.410937
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-21245.png,Orange,0.239258,0.371094,0.5139090000000001,0.715959
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-4e64288478aea623.png,Muffin,0.764339,0.9451370000000001,0.39,0.50125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-6166.png,Pancake,0.330065,1.0,0.26634,0.998366
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51226.png,Bagel,0.1875,0.363281,0.555294,0.778824
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-GN-19504.png,Taco,0.184375,0.7125,0.25,0.8975
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-2ae974460c9345c0.png,Pear,0.4175,0.62625,0.296435,0.7232649999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-5fd71e11ac7b7264.png,Cucumber,0.475625,0.543125,0.46168400000000004,0.596973
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-VFlip-18184.png,Bagel,0.0,0.999375,0.0009390000000000001,0.984977
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-a5a6cbc224354b23.png,Carrot,0.0,0.54409,0.1825,0.88
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-729.png,Cheese,0.397527,0.565371,0.7458819999999999,0.875294
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-18551.png,Hamburger,0.028319999999999998,0.607422,0.324219,0.998698
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-db3e29c916614e26.png,Pear,0.226875,0.855625,0.060976,0.8395870000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-1c95e5d6343e463f.png,French fries,0.625625,0.78625,0.376757,0.537957
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-f64fb0d80168ccfd.png,Cucumber,0.58125,0.98,0.11875,0.37
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-42390.png,Hot dog,0.142157,1.0,0.169935,1.0
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Grape-GN-13972.png,Grape,0.0,0.999288,0.0,0.999286
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-29663.png,Hamburger,0.001562,0.975,0.017188,0.898438
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Carrot-74abc60463c930ba.png,Carrot,0.028125,0.17375,0.64728,0.745779
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51164.png,Bagel,0.171875,0.665625,0.205833,0.698333
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-15647.png,Lemon,0.17625,0.4025,0.365149,0.663748
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-HFlip-23838.png,Sandwich,0.000625,1.0,0.0,0.8487399999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-11074.png,Orange,0.566616,0.750383,0.512644,0.633333
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-0308fabcf9363553.png,Cucumber,0.178125,0.29875,0.153846,0.348968
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-4ea1539c9c410f28.png,Cookie,0.17,0.549375,0.032833,0.670732
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-515d36b14021322f.png,Cheese,0.005,0.093125,0.581132,0.708491
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Salad-7d8c83a6900033de.png,Salad,0.002502,0.999166,0.58625,0.999375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-228729f4f6632775.png,Waffle,0.0,0.999167,0.4275,0.999375
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-367bf846a473e8b1.png,Apple,0.204375,0.39625,0.10881800000000001,0.727955
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-12226.png,Hamburger,0.506875,0.84875,0.245548,0.716026
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Banana-GN-4602.png,Banana,0.003382,0.998873,0.5228430000000001,0.8409479999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-05526d9f47bc35cd.png,Egg (Food),0.0425,0.458125,0.428333,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-44418.png,Potato,0.253125,0.695,0.21763600000000002,0.689493
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-0ae0cd847e992d04.png,Muffin,0.32375,0.66875,0.30385700000000004,0.8758229999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-28866.png,Lemon,0.03375,0.94875,0.34803,0.9793620000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-18d0a4a0cab8b33f.png,Banana,0.018056,0.998611,0.198958,0.617708
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-23754.png,Potato,0.248354,0.48447799999999996,0.631875,0.716875
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-f045d1819e2d038d.png,Orange,0.676875,0.80875,0.733584,0.875235
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-1796.png,Lobster,0.48125,0.999375,0.175833,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-062db2e8f6d82dc9.png,Lemon,0.0,0.396396,0.0,0.328125
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-5f955198afce6d0a.png,Apple,0.22625,0.3,0.328665,0.497666
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-HFlip-43350.png,Sandwich,0.511761,0.961511,0.03875,0.986875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-ddf1c169ae6805f5.png,Pizza,0.0,1.0,0.11375,0.96875
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-21094.png,Carrot,0.074375,0.268125,0.2025,0.456667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-011e48c26ad7137c.png,French fries,0.269531,0.696094,0.390625,0.590625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-GN-29128.png,Broccoli,0.0,0.6925,0.0,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-17650.png,Cheese,0.0,0.264375,0.37,0.976667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-GN-7131.png,Cucumber,0.478125,0.71875,0.255833,0.55
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-39d8f467691e0254.png,Coffee,0.506875,0.999375,0.28321999999999997,0.85354
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-GN-16764.png,Cheese,0.52125,0.64875,0.497666,0.785247
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-11630.png,Lobster,0.000977,1.0,0.25,0.984375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-29902.png,Burrito,0.6054689999999999,1.0,0.0,0.336914
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-12d724812211b002.png,Banana,0.748125,0.904375,0.41557200000000005,0.49718599999999996
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-3927.png,Burrito,0.166667,1.0,0.315625,0.79875
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-fcda757cb8fa43c8.png,Pasta,0.11625,0.921875,0.080675,0.902439
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-16230.png,Waffle,0.094375,0.78,0.0,0.906667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-057b9e1eecea0e85.png,Muffin,0.480392,0.998366,0.382353,0.998366
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-76879c99e22b400d.png,Muffin,0.170625,0.34125,0.663198,0.8826870000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-32229d0bed0d5181.png,Strawberry,0.60875,0.729375,0.597561,0.6913699999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-a1b28123a1fbfc4c.png,Egg (Food),0.255859,0.524414,0.043403,0.347222
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-0a0558c12a36ff0a.png,Coffee,0.0,0.9985709999999999,0.224762,0.647619
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Lemon-GN-24955.png,Lemon,0.3875,0.57875,0.293823,0.60601
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-3118.png,Waffle,0.000625,0.854375,0.0,0.618333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-GN-8739.png,Waffle,0.015,0.326667,0.4775,0.7475
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-bc281c992c7ad06c.png,Muffin,0.055555999999999994,0.9189809999999999,0.0,0.9907020000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Broccoli-4586499eaf5da623.png,Broccoli,0.688542,0.961458,0.556604,0.9481129999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-VFlip-19950.png,Pear,0.182295,0.560656,0.221875,0.72
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-6e5e7b2939b45957.png,Strawberry,0.382812,0.465625,0.346604,0.461358
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bagel-06dd5b829032cd66.png,Bagel,0.146875,0.9984379999999999,0.0,0.972917
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-fc1495b2e93e2708.png,Apple,0.675,0.7425,0.635514,0.793057
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-GN-3540.png,Orange,0.01087,0.356138,0.596875,0.97125
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-GN-5465.png,Pasta,0.0,0.9984379999999999,0.1625,0.9703120000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-GN-15210.png,Hamburger,0.105625,0.649375,0.169167,0.834167
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-09ee89b2b33786e9.png,Muffin,0.73,0.928125,0.151667,0.4025
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-0720caafbf0b31a5.png,Cheese,0.166026,0.59877,0.455,0.855625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-350c38ce016bd772.png,Tomato,0.34375,0.696875,0.13833299999999998,0.583333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cheese-VFlip-3426.png,Cheese,0.03875,0.3425,0.525,0.806667
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-17909f02f25c91e5.png,French fries,0.0,0.999375,0.0,0.713333
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-011abcca96c5cf28.png,Pizza,0.0,0.98875,0.1875,0.956667
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51094.png,Bagel,0.003125,0.429688,0.021875,0.648438
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-43000.png,Hamburger,0.106209,0.776144,0.20098,0.964052
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cucumber-11ccab5a6121dd46.png,Cucumber,0.44216700000000003,0.6237189999999999,0.5351560000000001,0.6132810000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-4796379c00e71436.png,Pasta,0.2375,0.7725,0.245,0.985
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-GN-31711.png,Broccoli,0.0,0.7227439999999999,0.194375,0.638125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-HFlip-26747.png,Broccoli,0.14625,0.4625,0.706667,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-75bc82dca591ba49.png,Cookie,0.511875,0.885,0.570711,0.9631799999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-32838.png,Potato,0.000625,1.0,0.034516000000000005,0.9386389999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-HFlip-15695.png,Lobster,0.190625,0.6775,0.18327100000000002,0.774436
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Orange-e9e791fa17af528c.png,Orange,0.604575,0.9493459999999999,0.370915,0.624183
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-e46eecc5c2e6723b.png,Coffee,0.073529,1.0,0.0,0.869281
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hot dog-0fcc4176bd916cdf.png,Hot dog,0.08823500000000001,0.756536,0.0,0.998366
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-HFlip-10509.png,Potato,0.32037,0.427778,0.843518,0.949074
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-29621.png,Hot dog,0.001042,1.0,0.116406,0.9992190000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-HFlip-43759.png,Hamburger,0.08199999999999999,0.976,0.0,0.998501
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Taco-GN-27276.png,Taco,0.12,0.999375,0.120833,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-d23a7ef54e4056ca.png,Bread,0.0,0.9984379999999999,0.110417,0.997917
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Banana-b62c9b6c1cf9bfcd.png,Banana,0.125704,0.5525329999999999,0.72,0.9
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-fa1b03dd24a28b11.png,Juice,0.33660100000000004,0.740196,0.160131,0.831699
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-GN-30335.png,Pancake,0.129944,0.312618,0.875,0.976875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Lobster-GN-21321.png,Lobster,0.185118,0.705989,0.128125,0.865625
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-f53f52752f821ee5.png,Muffin,0.418,0.768,0.322917,0.701389
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-a4ea890c8fb93293.png,French fries,0.033866,0.5428029999999999,0.3625,0.815625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Strawberry-eee8e74b0a44f64a.png,Strawberry,0.196875,0.35125,0.15197,0.523452
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bagel-0a4d409bfb8e284b.png,Bagel,0.35375,0.5525,0.329268,0.6153850000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-GN-2429.png,Egg (Food),0.180625,0.486875,0.522514,0.833959
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Apple-GN-756.png,Apple,0.197712,0.465686,0.6192810000000001,0.880719
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-0530c9931c93c526.png,Bread,0.323148,0.955556,0.142593,0.755556
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-36240f57f92afebf.png,Potato,0.516602,0.6875,0.19401,0.378906
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-6b93505a5e4e2edc.png,Juice,0.0425,0.213333,0.5425,0.69625
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-d74bdb1989389548.png,Coffee,0.085,0.913333,0.245,0.775
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-2c20384b002463df.png,Tomato,0.222973,0.492399,0.294427,0.7003149999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Potato-GN-226.png,Potato,0.4375,0.631875,0.272045,0.44183900000000004
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-ba7a8ae49dede5a4.png,Juice,0.228125,0.949375,0.44416700000000003,0.996667
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-93ec7d093bf7186b.png,Coffee,0.37875,0.75,0.198122,0.557746
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Carrot-GN-4975.png,Carrot,0.0,0.8475,0.0,0.999375
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hamburger-135a3a98ea17cbdd.png,Hamburger,0.2225,0.7875,0.231132,0.909434
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hot dog-HFlip-15948.png,Hot dog,0.09125,0.7125,0.245833,0.5925
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-GN-28222.png,Broccoli,0.36290300000000003,0.780645,0.62043,0.737634
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-a98f32ceb53ac9d2.png,Egg (Food),0.0,0.88125,0.44382,0.999064
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-GN-13745.png,Cucumber,0.27913899999999997,0.999258,0.464375,0.8025
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-42742.png,Pancake,0.383125,0.85625,0.496942,0.759939
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Hamburger-GN-13606.png,Hamburger,0.017974,0.42483699999999996,0.24346399999999999,0.78268
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-20660.png,Pancake,0.2025,1.0,0.223796,0.95373
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Coffee-ab4425283904ee21.png,Coffee,0.548437,0.8421879999999999,0.68125,0.75625
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Bagel-GN-51067.png,Bagel,0.071875,0.999375,0.000938,0.954034
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-2f8400336cf335d5.png,Bread,0.26875,0.9725,0.208333,0.885
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Egg (Food)-60957a82fb89725c.png,Egg (Food),0.085,0.48375,0.320598,0.637043
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pizza-GN-1798.png,Pizza,0.0,0.999375,0.14,0.965
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pancake-HFlip-43421.png,Pancake,0.127451,1.0,0.181373,0.854575
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Juice-1b55f012e82266aa.png,Juice,0.205821,0.997921,0.459375,0.9984379999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Cucumber-GN-14696.png,Cucumber,0.710711,0.9663799999999999,0.10563399999999999,0.8309860000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/French fries-0405a1473d6445a2.png,French fries,0.02,0.3225,0.29268299999999997,0.695122
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Pear-HFlip-43471.png,Pear,0.341875,0.5225,0.5705680000000001,0.8829600000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-080a321759339e4c.png,Sandwich,0.010625,0.941875,0.0,0.9990559999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Hot dog-0ecfaa723132c588.png,Hot dog,0.0,0.531875,0.12805999999999998,0.9416200000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Muffin-18e765bcaf4930ed.png,Muffin,0.09082,0.402344,0.0,0.19531199999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-310b48bd8c98c431.png,Cookie,0.49125,0.89375,0.348777,0.67825
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Grape-bbf245f9820d337f.png,Grape,0.12375,0.453125,0.072259,0.693522
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cookie-9b42b365359d3f8e.png,Cookie,0.0,0.999375,0.0,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Bread-5a38f7419ad1988e.png,Bread,0.196078,0.818627,0.382353,0.9084969999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-2de8cf7f3753dc3c.png,Waffle,0.189375,0.543125,0.0,0.6393310000000001
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-fac9b61152232fed.png,Cheese,0.212891,0.999023,0.34375,0.998698
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Tomato-04079c47e0626d45.png,Tomato,0.2825,0.490625,0.804167,0.999167
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-GN-28269.png,Waffle,0.000926,0.999074,0.001852,0.9981479999999999
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Broccoli-GN-11757.png,Broccoli,0.553125,0.743125,0.242121,0.445042
/content/drive/My Drive/APS360 Project/v6-dataset/train-1/Cheese-938528e052ccf92b.png,Cheese,0.103125,0.455625,0.244167,0.6475
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-HFlip-32289.png,Waffle,0.123125,0.859375,0.148125,0.884375
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Waffle-GN-16222.png,Waffle,0.0015630000000000002,0.575,0.584375,0.9875
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Burrito-HFlip-24971.png,Burrito,0.119531,0.877344,0.01875,0.769792
/content/drive/My Drive/APS360 Project/v6-dataset/train-2/Pasta-6791e74595575b77.png,Pasta,0.11875,0.78875,0.158125,0.838125
/content/drive/My Drive/APS360 Project/v6-dataset/train-3/Sandwich-ec75467fa68d1075.png,Sandwich,0.0,0.359375,0.198037,0.999108
